match_no,inning,date,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,11,5,I Pandey,JN Loftie-Eaton,NB Budayair,4,0,4,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,12,5,I Pandey,R Kumar,NB Budayair,0,0,0,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,12,6,I Pandey,R Kumar,NB Budayair,0,1,1,wides,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,12,7,I Pandey,R Kumar,NB Budayair,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,12,1,I Pandey,R Kumar,NB Budayair,4,0,4,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,12,2,I Pandey,R Kumar,NB Budayair,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,12,3,NB Budayair,R Kumar,I Pandey,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,12,4,I Pandey,R Kumar,NB Budayair,6,0,6,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,13,7,I Pandey,JN Loftie-Eaton,NB Budayair,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,13,6,NB Budayair,JN Loftie-Eaton,I Pandey,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,13,5,NB Budayair,JN Loftie-Eaton,I Pandey,0,0,0,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,13,4,NB Budayair,JN Loftie-Eaton,I Pandey,0,0,0,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,13,3,I Pandey,JN Loftie-Eaton,NB Budayair,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,13,2,I Pandey,JN Loftie-Eaton,NB Budayair,2,0,2,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,13,1,I Pandey,JN Loftie-Eaton,NB Budayair,0,1,1,wides,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,14,7,I Pandey,Sohail Tanvir,NB Budayair,0,0,0,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,14,6,NB Budayair,Sohail Tanvir,I Pandey,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,14,5,NB Budayair,Sohail Tanvir,I Pandey,0,0,0,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,14,4,NB Budayair,Sohail Tanvir,I Pandey,0,0,0,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,14,3,NB Budayair,Sohail Tanvir,I Pandey,0,1,1,wides,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,14,2,I Pandey,Sohail Tanvir,NB Budayair,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,14,1,I Pandey,Sohail Tanvir,NB Budayair,0,0,0,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,15,6,SC Kuggeleijn,AS Routela,N Saud,4,0,4,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,15,5,SC Kuggeleijn,AS Routela,N Saud,4,0,4,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,15,4,N Saud,AS Routela,SC Kuggeleijn,0,1,1,legbyes,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,15,3,I Pandey,AS Routela,SC Kuggeleijn,0,0,0,,True,I Pandey,caught,Deepak Bohara
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,15,2,SC Kuggeleijn,AS Routela,I Pandey,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,15,1,NB Budayair,AS Routela,I Pandey,0,0,0,,True,NB Budayair,caught,Nar Sarki
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,16,3,N Saud,R Kumar,SC Kuggeleijn,6,0,6,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,16,2,SC Kuggeleijn,R Kumar,N Saud,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,16,1,N Saud,R Kumar,SC Kuggeleijn,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,16,4,N Saud,R Kumar,SC Kuggeleijn,0,0,0,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,16,5,N Saud,R Kumar,SC Kuggeleijn,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,16,6,SC Kuggeleijn,R Kumar,N Saud,0,0,0,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,17,1,N Saud,R Dhakal,SC Kuggeleijn,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,17,6,N Saud,R Dhakal,SC Kuggeleijn,0,0,0,,True,N Saud,caught and bowled,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,17,5,SC Kuggeleijn,R Dhakal,N Saud,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,17,4,N Saud,R Dhakal,SC Kuggeleijn,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,17,3,SC Kuggeleijn,R Dhakal,N Saud,1,0,1,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,17,2,SC Kuggeleijn,R Dhakal,N Saud,4,0,4,,False,,,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,18,2,SC Kuggeleijn,Sohail Tanvir,A Bohara,0,0,0,,True,SC Kuggeleijn,lbw,
15,2,2024-12-08,Sudur Paschim Royals,Chitwan Rhinos,18,1,SC Kuggeleijn,Sohail Tanvir,A Bohara,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,0,6,A Ghiraiya,Sohail Tanvir,A Saud,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,0,5,A Ghiraiya,Sohail Tanvir,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,0,1,A Ghiraiya,Sohail Tanvir,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,0,2,A Ghiraiya,Sohail Tanvir,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,0,3,A Ghiraiya,Sohail Tanvir,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,0,4,A Ghiraiya,Sohail Tanvir,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,1,1,A Ghiraiya,R Dhakal,A Saud,0,0,0,,True,A Ghiraiya,bowled,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,1,2,UBT Chand,R Dhakal,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,1,3,UBT Chand,R Dhakal,A Saud,0,0,0,,True,UBT Chand,caught,B Rawal
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,1,5,A Saud,R Dhakal,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,1,6,A Saud,R Dhakal,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,1,4,RK Paudel,R Dhakal,A Saud,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,2,1,RK Paudel,Sohail Tanvir,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,2,2,RK Paudel,Sohail Tanvir,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,2,3,RK Paudel,Sohail Tanvir,A Saud,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,2,4,A Saud,Sohail Tanvir,RK Paudel,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,2,5,A Saud,Sohail Tanvir,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,2,6,A Saud,Sohail Tanvir,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,3,1,RK Paudel,R Dhakal,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,3,2,RK Paudel,R Dhakal,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,3,3,RK Paudel,R Dhakal,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,3,4,RK Paudel,R Dhakal,A Saud,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,3,5,RK Paudel,R Dhakal,A Saud,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,3,6,A Saud,R Dhakal,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,4,1,RK Paudel,Sohail Tanvir,A Saud,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,4,2,RK Paudel,Sohail Tanvir,A Saud,0,1,1,wides,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,4,3,RK Paudel,Sohail Tanvir,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,4,4,RK Paudel,Sohail Tanvir,A Saud,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,4,5,A Saud,Sohail Tanvir,RK Paudel,4,0,4,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,4,6,A Saud,Sohail Tanvir,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,4,7,A Saud,Sohail Tanvir,RK Paudel,6,0,6,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,5,1,RK Paudel,Kushal Malla,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,5,2,RK Paudel,Kushal Malla,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,5,3,RK Paudel,Kushal Malla,A Saud,4,0,4,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,5,4,RK Paudel,Kushal Malla,A Saud,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,5,5,RK Paudel,Kushal Malla,A Saud,6,0,6,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,5,6,RK Paudel,Kushal Malla,A Saud,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,6,6,TJ Moores,R Kumar,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,6,5,A Saud,R Kumar,RK Paudel,0,0,0,,True,A Saud,caught,Kushal Malla
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,6,4,A Saud,R Kumar,RK Paudel,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,6,3,RK Paudel,R Kumar,A Saud,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,6,2,A Saud,R Kumar,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,6,1,RK Paudel,R Kumar,A Saud,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,7,1,TJ Moores,Kushal Malla,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,7,2,RK Paudel,Kushal Malla,TJ Moores,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,7,3,TJ Moores,Kushal Malla,RK Paudel,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,7,4,TJ Moores,Kushal Malla,RK Paudel,6,0,6,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,7,5,TJ Moores,Kushal Malla,RK Paudel,0,0,0,,True,TJ Moores,caught,JN Loftie-Eaton
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,7,6,Saad Bin Zafar,Kushal Malla,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,8,1,Saad Bin Zafar,R Kumar,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,8,2,Saad Bin Zafar,R Kumar,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,8,3,RK Paudel,R Kumar,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,8,4,RK Paudel,R Kumar,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,8,5,RK Paudel,R Kumar,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,8,6,Saad Bin Zafar,R Kumar,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,9,2,Saad Bin Zafar,Kushal Malla,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,9,3,Saad Bin Zafar,Kushal Malla,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,9,4,RK Paudel,Kushal Malla,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,9,5,RK Paudel,Kushal Malla,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,9,6,Saad Bin Zafar,Kushal Malla,RK Paudel,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,9,1,RK Paudel,Kushal Malla,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,10,5,RK Paudel,JN Loftie-Eaton,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,10,1,RK Paudel,JN Loftie-Eaton,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,10,2,RK Paudel,JN Loftie-Eaton,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,10,3,Saad Bin Zafar,JN Loftie-Eaton,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,10,4,RK Paudel,JN Loftie-Eaton,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,10,6,Saad Bin Zafar,JN Loftie-Eaton,RK Paudel,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,11,6,RK Paudel,Nar Sarki,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,11,4,Saad Bin Zafar,Nar Sarki,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,11,5,RK Paudel,Nar Sarki,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,11,1,RK Paudel,Nar Sarki,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,11,3,RK Paudel,Nar Sarki,Saad Bin Zafar,0,1,1,legbyes,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,11,2,Saad Bin Zafar,Nar Sarki,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,12,4,Saad Bin Zafar,JN Loftie-Eaton,RK Paudel,4,0,4,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,12,3,Saad Bin Zafar,JN Loftie-Eaton,RK Paudel,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,12,5,Saad Bin Zafar,JN Loftie-Eaton,RK Paudel,4,0,4,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,12,2,RK Paudel,JN Loftie-Eaton,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,12,6,Saad Bin Zafar,JN Loftie-Eaton,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,12,1,RK Paudel,JN Loftie-Eaton,Saad Bin Zafar,6,0,6,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,13,2,RK Paudel,Nar Sarki,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,13,3,RK Paudel,Nar Sarki,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,13,4,Saad Bin Zafar,Nar Sarki,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,13,5,RK Paudel,Nar Sarki,Saad Bin Zafar,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,13,1,RK Paudel,Nar Sarki,Saad Bin Zafar,4,0,4,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,13,6,RK Paudel,Nar Sarki,Saad Bin Zafar,6,0,6,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,14,1,Saad Bin Zafar,R Kumar,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,14,3,Saad Bin Zafar,R Kumar,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,14,6,RK Paudel,R Kumar,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,14,5,Saad Bin Zafar,R Kumar,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,14,4,Saad Bin Zafar,R Kumar,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,14,2,RK Paudel,R Kumar,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,15,6,RK Paudel,Kushal Malla,Saad Bin Zafar,4,0,4,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,15,5,Saad Bin Zafar,Kushal Malla,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,15,4,Saad Bin Zafar,Kushal Malla,RK Paudel,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,15,3,Saad Bin Zafar,Kushal Malla,RK Paudel,6,0,6,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,15,2,Saad Bin Zafar,Kushal Malla,RK Paudel,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,15,1,Saad Bin Zafar,Kushal Malla,RK Paudel,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,16,6,Saad Bin Zafar,R Kumar,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,16,5,RK Paudel,R Kumar,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,16,4,RK Paudel,R Kumar,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,16,3,RK Paudel,R Kumar,Saad Bin Zafar,6,0,6,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,16,2,RK Paudel,R Kumar,Saad Bin Zafar,6,0,6,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,16,1,Saad Bin Zafar,R Kumar,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,17,6,RK Paudel,R Dhakal,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,17,5,RK Paudel,R Dhakal,Saad Bin Zafar,4,0,4,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,17,4,RK Paudel,R Dhakal,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,17,3,Saad Bin Zafar,R Dhakal,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,17,2,Saad Bin Zafar,R Dhakal,RK Paudel,4,0,4,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,17,1,Saad Bin Zafar,R Dhakal,RK Paudel,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,18,4,RK Paudel,Sohail Tanvir,Saad Bin Zafar,0,2,2,byes,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,18,5,RK Paudel,Sohail Tanvir,Saad Bin Zafar,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,18,6,Saad Bin Zafar,Sohail Tanvir,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,18,3,RK Paudel,Sohail Tanvir,Saad Bin Zafar,4,0,4,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,18,2,Saad Bin Zafar,Sohail Tanvir,RK Paudel,1,0,1,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,18,1,Saad Bin Zafar,Sohail Tanvir,RK Paudel,2,0,2,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,19,1,Saad Bin Zafar,R Dhakal,RK Paudel,4,0,4,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,19,2,Saad Bin Zafar,R Dhakal,RK Paudel,1,1,2,noballs,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,19,4,RK Paudel,R Dhakal,Saad Bin Zafar,0,0,0,,True,RK Paudel,caught,LM Benkenstein
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,19,7,S Jora,R Dhakal,Saad Bin Zafar,0,0,0,,True,Saad Bin Zafar,run out,B Rawal
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,19,6,S Jora,R Dhakal,Saad Bin Zafar,0,0,0,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,19,5,S Jora,R Dhakal,Saad Bin Zafar,4,0,4,,False,,,
16,1,2024-12-10,Lumbini Lions,Chitwan Rhinos,19,3,RK Paudel,R Dhakal,Saad Bin Zafar,4,0,4,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,0,6,B Rawal,RR Simmonds,S Karki,1,0,1,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,0,5,B Rawal,RR Simmonds,S Karki,0,0,0,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,0,4,B Rawal,RR Simmonds,S Karki,0,0,0,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,0,3,B Rawal,RR Simmonds,S Karki,2,0,2,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,0,2,B Rawal,RR Simmonds,S Karki,0,0,0,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,0,1,S Karki,RR Simmonds,B Rawal,1,0,1,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,1,6,S Karki,RK Paudel,Sohail Tanvir,1,0,1,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,1,5,Sohail Tanvir,RK Paudel,S Karki,1,0,1,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,1,4,B Rawal,RK Paudel,S Karki,0,0,0,,True,B Rawal,caught,Saad Bin Zafar
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,1,3,B Rawal,RK Paudel,S Karki,0,0,0,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,1,2,B Rawal,RK Paudel,S Karki,0,0,0,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,1,1,B Rawal,RK Paudel,S Karki,2,0,2,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,2,6,S Karki,RR Simmonds,Sohail Tanvir,0,0,0,,True,S Karki,caught,A Ghiraiya
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,2,5,S Karki,RR Simmonds,Sohail Tanvir,4,0,4,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,2,4,S Karki,RR Simmonds,Sohail Tanvir,0,0,0,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,2,3,S Karki,RR Simmonds,Sohail Tanvir,0,0,0,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,2,2,S Karki,RR Simmonds,Sohail Tanvir,4,0,4,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,2,1,S Karki,RR Simmonds,Sohail Tanvir,0,0,0,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,3,6,RS Bopara,RK Paudel,LM Benkenstein,1,0,1,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,3,5,RS Bopara,RK Paudel,LM Benkenstein,2,0,2,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,3,4,LM Benkenstein,RK Paudel,RS Bopara,1,0,1,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,3,3,RS Bopara,RK Paudel,LM Benkenstein,1,0,1,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,3,2,RS Bopara,RK Paudel,LM Benkenstein,0,0,0,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,3,1,Sohail Tanvir,RK Paudel,LM Benkenstein,0,0,0,,True,Sohail Tanvir,caught and bowled,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,4,1,RS Bopara,Saad Bin Zafar,LM Benkenstein,1,0,1,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,4,2,LM Benkenstein,Saad Bin Zafar,RS Bopara,0,0,0,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,4,4,LM Benkenstein,Saad Bin Zafar,RS Bopara,0,0,0,,False,,,
16,2,2024-12-10,Chitwan Rhinos,Lumbini Lions,4,6,LM Benkenstein,Saad Bin Zafar,RS Bopara,4,0,4,,False,,,
